Protocol,Label,Id,EOA_CA
Futureswap,Exchange - ETH/USDC,0x8fA7490cedB7207281a5ceabee12773046dE664E,CA
Futureswap,Wallet,0xd1Ed35A3Ee043683A1833509dE8f2C1A0d8777B7,CA
Futureswap,FST,0x0E192d382a36De7011F795Acc4391Cd302003606,CA
Futureswap,Voting,0xeF9D095CD04e4e8240771B5fdcb8f2F74d0815fF,CA
Futureswap,FsToken,0xf2170F2374ebc64b2693d31a599B5983970CFdb6,CA
Futureswap,FsProxyAdmin,0xD547Bd7eBCDA779f611192B2aAE25c5cb6c7e497,CA
Futureswap,Registry,0x3659ae5f9b009603a4900891aABEF828C8350df1,CA
Futureswap,ReplayTracker,0x7633b16C96c9A2D3Ec40413b6cde49A6817bF284,CA
Futureswap,Incentives,0x4eA5424C393869505CBD7F8d802595328aAB89Fe,CA
